com/fs/graphics/L	'Õ00000'	'class'	field
com/fs/graphics/L	'Õ00000'	'class'	method
com/fs/graphics/L	'Ò00000'	'new'	field
com/fs/graphics/L	'Ò00000'	'new'	method
com/fs/graphics/L	'ô00000'	'null'	field
com/fs/graphics/L	'return'	'Ö00000'	method
com/fs/graphics/L	'super'	o00000	field
com/fs/graphics/L	'void'	'Ø00000'	field
com/fs/graphics/L	Object	'Ó00000'	method
com/fs/graphics/L	String	'Ô00000'	field
com/fs/graphics/oOoO	'Õ00000'	'class'	method
com/fs/graphics/oOoO	'Ò00000'	'new'	method
com/fs/graphics/oOoO	'super'	o00000	method
com/fs/graphics/oOoO	String	'Ô00000'	method
com/fs/graphics/TextureLoader	'new'	'Ò00000'	method
com/fs/graphics/TextureLoader	'Ô00000'	String	method
com/fs/graphics/TextureLoader	o00000	'super'	method
com/fs/graphics/util/B	'Õ00000'	'class'	method
com/fs/graphics/util/B	'Ò00000'	'new'	method
com/fs/graphics/util/B	'return'	'Ö00000'	method
com/fs/graphics/util/B	Object	'Ó00000'	method
com/fs/starfarer/campaign/rules/oOOO	'class'	'Õ00000'	field
com/fs/starfarer/campaign/rules/oOOO	'float'	'ø00000'	field
com/fs/starfarer/campaign/rules/oOOO	'new'	'Ò00000'	field
com/fs/starfarer/campaign/rules/oOOO	'null'	'ô00000'	field
com/fs/starfarer/campaign/rules/oOOO	'õ00000'	'int'	field
com/fs/starfarer/campaign/rules/oOOO	'Ö00000'	'return'	field
com/fs/starfarer/campaign/rules/oOOO	'Ó00000'	Object	field
com/fs/starfarer/campaign/rules/oOOO	OO0000	'for'	field
com/fs/starfarer/campaign/rules/OoOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO	OO0000	'for'	field
com/fs/starfarer/campaign/rules/Rules	o00000	'super'	method
com/fs/starfarer/campaign/save/B	'Ò00000'	'new'	method
com/fs/starfarer/combat/A/B	'Õ00000'	'class'	method
com/fs/starfarer/combat/A/B	'ø00000'	'float'	method
com/fs/starfarer/combat/A/B	'Ò00000'	'new'	method
com/fs/starfarer/combat/A/B	'super'	o00000	method
com/fs/starfarer/combat/A/B	'void'	'Ø00000'	method
com/fs/starfarer/combat/A/B	String	'Ô00000'	method
com/fs/starfarer/combat/A/E	'super'	o00000	method
com/fs/starfarer/combat/ai/admiral/G	'do.for$do'	'oÕoo00'	field
com/fs/starfarer/combat/ai/admiral/G	'if.for$do'	'öÔoo00'	field
com/fs/starfarer/combat/ai/admiral/G	'OÕoo00'	'for.for$do'	field
com/fs/starfarer/combat/ai/admiral/G	'õÔoo00'	'int.for$do'	field
com/fs/starfarer/combat/ai/admiral/G	'õÕoo00'	'Object.do$do'	field
com/fs/starfarer/combat/ai/admiral/G	'ÓÕoo00'	'public.for$do'	field
com/fs/starfarer/combat/ai/admiral/G	'OÖoo00'	'return.do$do'	field
com/fs/starfarer/combat/ai/admiral/G	'ÖÕoo00'	'this.do$do'	field
com/fs/starfarer/combat/ai/admiral/G	'private.for$do'	'ÔÕoo00'	field
com/fs/starfarer/combat/ai/admiral/G	'String.do$do'	'öÕoo00'	field
com/fs/starfarer/combat/ai/admiral/G	'super.do$do'	'ØÕoo00'	field
com/fs/starfarer/combat/ai/admiral/G	'void.do$do'	'oÖoo00'	field
com/fs/starfarer/combat/ai/admiral/G	'void.for$do'	'ØÔoo00'	field
com/fs/starfarer/combat/B	'if.do$do'	'ÔÖoo00'	field
com/fs/starfarer/combat/B$o	'Ó00000'	Object	field
com/fs/starfarer/combat/CombatState$Oo	'new'	'Ò00000'	field
com/fs/starfarer/combat/CombatState$Oo	'Ô00000'	String	field
com/fs/starfarer/combat/E/A/ooOO	'Ö00000'	'return'	method
com/fs/starfarer/combat/E/A/ooOO	'Ó00000'	Object	method
com/fs/starfarer/combat/E/oOOO	'super'	o00000	method
com/fs/starfarer/combat/E$Oo	'class'	'Õ00000'	field
com/fs/starfarer/combat/E$Oo	'null'	'ô00000'	field
com/fs/starfarer/combat/E$Oo	'õ00000'	'int'	field
com/fs/starfarer/combat/E$Oo	'Ö00000'	'return'	field
com/fs/starfarer/combat/E$Oo	'Ó00000'	Object	field
com/fs/starfarer/combat/entities/EmitterFactory	o00000	'super'	method
com/fs/starfarer/combat/entities/H	'new'	'Ò00000'	method
com/fs/starfarer/combat/entities/ship/A/I	o00000	'super'	method
com/fs/starfarer/combat/entities/ship/A/OoOO	'Ò00000'	'new'	method
com/fs/starfarer/combat/entities/ship/new$o	'super'	o00000	method
com/fs/starfarer/combat/entities/ship/super$oo	'new'	'Ò00000'	field
com/fs/starfarer/combat/entities/ship/super$oo	'Ó00000'	Object	field
com/fs/starfarer/combat/entities/Ship$o	'class'	'Õ00000'	field
com/fs/starfarer/combat/entities/Ship$o	'float'	'ø00000'	field
com/fs/starfarer/combat/entities/Ship$o	'new'	'Ò00000'	field
com/fs/starfarer/combat/entities/Ship$o	'new'	'Ò00000'	method
com/fs/starfarer/combat/entities/Ship$o	'null'	'ô00000'	field
com/fs/starfarer/combat/entities/Ship$o	'õ00000'	'int'	field
com/fs/starfarer/combat/entities/Ship$o	'Ö00000'	'return'	field
com/fs/starfarer/combat/entities/Ship$o	'Ó00000'	Object	field
com/fs/starfarer/combat/entities/Ship$o	o00000	'super'	method
com/fs/starfarer/combat/entities/Ship$oo	'for'	OO0000	field
com/fs/starfarer/combat/entities/Ship$oo	'int'	'õ00000'	field
com/fs/starfarer/combat/entities/Ship$oo	'ö00000'	'if'	field
com/fs/starfarer/combat/entities/Ship$oo	'Ø00000'	'void'	field
com/fs/starfarer/combat/entities/Ship$oo	'ÔO0000'	'private'	field
com/fs/starfarer/combat/entities/Ship$oo	'ØO0000'	'super.super'	field
com/fs/starfarer/combat/entities/Ship$oo	'public'	'ÓO0000'	field
com/fs/starfarer/combat/entities/Ship$oo	'return'	'Ö00000'	field
com/fs/starfarer/combat/entities/Ship$oo	'this.super'	'ÖO0000'	field
com/fs/starfarer/combat/entities/Ship$oo	o00000	'super'	field
com/fs/starfarer/combat/entities/Ship$oo	Object	'Ó00000'	field
com/fs/starfarer/combat/entities/Ship$oo	oO0000	'do'	field
com/fs/starfarer/combat/tasks/Object	o00000	'super'	method
com/fs/starfarer/D/M	o00000	'super'	method
com/fs/starfarer/D/return	'public'	'ÓO0000'	method
com/fs/starfarer/loading/B	'new'	'Ò00000'	method
com/fs/starfarer/loading/B	'Ó00000'	Object	method
com/fs/starfarer/loading/B	o00000	'super'	field
com/fs/starfarer/loading/int	o00000	'super'	method
com/fs/starfarer/loading/O0oO$o	'new'	'Ò00000'	field
com/fs/starfarer/loading/oO0O	'Ò00000'	'new'	method
com/fs/starfarer/loading/oO0O	'super'	o00000	method
com/fs/starfarer/loading/oO0O	String	'Ô00000'	method
com/fs/starfarer/loading/Q	'new'	'Ò00000'	field
com/fs/starfarer/loading/Q	o00000	'super'	field
com/fs/starfarer/loading/ResourceLoaderState$o	'Õ00000'	'class'	field
com/fs/starfarer/loading/ResourceLoaderState$o	'Ò00000'	'new'	field
com/fs/starfarer/loading/ResourceLoaderState$o	'void'	'Ø00000'	field
com/fs/starfarer/loading/ResourceLoaderState$o	String	'Ô00000'	field
com/fs/starfarer/loading/scripts/ScriptStore	'do'	oO0000	field
com/fs/starfarer/loading/scripts/ScriptStore	'if'	'ö00000'	field
com/fs/starfarer/loading/scripts/ScriptStore	'int'	'õ00000'	method
com/fs/starfarer/loading/scripts/ScriptStore	'Õ00000'	'class'	field
com/fs/starfarer/loading/scripts/ScriptStore	'Õ00000'	'class'	method
com/fs/starfarer/loading/scripts/ScriptStore	'ø00000'	'float'	field
com/fs/starfarer/loading/scripts/ScriptStore	'Ò00000'	'new'	field
com/fs/starfarer/loading/scripts/ScriptStore	'Ò00000'	'new'	method
com/fs/starfarer/loading/scripts/ScriptStore	'ô00000'	'null'	field
com/fs/starfarer/loading/scripts/ScriptStore	'ô00000'	'null'	method
com/fs/starfarer/loading/scripts/ScriptStore	'return'	'Ö00000'	method
com/fs/starfarer/loading/scripts/ScriptStore	'super'	o00000	field
com/fs/starfarer/loading/scripts/ScriptStore	'void'	'Ø00000'	field
com/fs/starfarer/loading/scripts/ScriptStore	Object	'Ó00000'	method
com/fs/starfarer/loading/scripts/ScriptStore	String	'Ô00000'	field
com/fs/starfarer/loading/ShipHullSpecLoader	Object	'Ó00000'	method
com/fs/starfarer/loading/ShipHullSpreadsheetLoader	Object	'Ó00000'	field
com/fs/starfarer/loading/specs/_	o00000	'super'	method
com/fs/starfarer/loading/specs/a	'super'	o00000	method
com/fs/starfarer/loading/specs/b	'new'	'Ò00000'	method
com/fs/starfarer/loading/specs/e	'super'	o00000	method
com/fs/starfarer/loading/specs/F	getBulletSpriteName	getInteractionImage	method
com/fs/starfarer/loading/specs/F	getCoreTex	getSheetName	method
com/fs/starfarer/loading/specs/F	getFringeTex	getIsOrAre	method
com/fs/starfarer/loading/specs/L	o00000	'super'	method
com/fs/starfarer/loading/specs/O0OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO$Oo	'Ó00000'	Object	method
com/fs/starfarer/loading/specs/oOOo	'Ó00000'	Object	method
com/fs/starfarer/loading/specs/oOOo	'super'	o00000	method
com/fs/starfarer/loading/specs/Q	'class'	'Õ00000'	method
com/fs/starfarer/loading/specs/Q	'new'	'Ò00000'	method
com/fs/starfarer/loading/specs/Q	'null'	'ô00000'	method
com/fs/starfarer/loading/specs/Q	'Ó00000'	Object	method
com/fs/starfarer/loading/specs/X	'class'	'Õ00000'	method
com/fs/starfarer/loading/specs/X	'Ô00000'	String	method
com/fs/starfarer/loading/SpecStore	'class.super'	'øO0000'	method
com/fs/starfarer/loading/SpecStore	'class'	'Õ00000'	field
com/fs/starfarer/loading/SpecStore	'class'	'Õ00000'	method
com/fs/starfarer/loading/SpecStore	'float'	'ø00000'	field
com/fs/starfarer/loading/SpecStore	'float'	'ø00000'	method
com/fs/starfarer/loading/SpecStore	'interface'	'ÕO0000'	method
com/fs/starfarer/loading/SpecStore	'new.super'	'ôO0000'	method
com/fs/starfarer/loading/SpecStore	'new'	'Ò00000'	field
com/fs/starfarer/loading/SpecStore	'new'	'Ò00000'	method
com/fs/starfarer/loading/SpecStore	'null.super'	'Òo0000'	method
com/fs/starfarer/loading/SpecStore	'null'	'ô00000'	field
com/fs/starfarer/loading/SpecStore	'null'	'ô00000'	method
com/fs/starfarer/loading/SpecStore	'õ00000'	'int'	field
com/fs/starfarer/loading/SpecStore	'õ00000'	'int'	method
com/fs/starfarer/loading/SpecStore	'Ö00000'	'return'	field
com/fs/starfarer/loading/SpecStore	'Ö00000'	'return'	method
com/fs/starfarer/loading/SpecStore	'Ó00000'	Object	field
com/fs/starfarer/loading/SpecStore	'Ó00000'	Object	method
com/fs/starfarer/loading/SpecStore	'Óo0000'	'int.super'	method
com/fs/starfarer/loading/SpecStore	'õO0000'	'Object.super'	method
com/fs/starfarer/loading/SpecStore	'ÓO0000'	'public'	method
com/fs/starfarer/loading/SpecStore	'ÖO0000'	'this.super'	method
com/fs/starfarer/loading/SpecStore	'while'	'ÒO0000'	method
com/fs/starfarer/loading/SpecStore	OO0000	'for'	method
com/fs/starfarer/loading/SpecStore	Oo0000	'return.super'	method
com/fs/starfarer/loading/WeaponSpreadsheetLoader	'Ò00000'	'new'	method
com/fs/starfarer/prototype/Utils	'ÔO0000'	'private'	field
com/fs/starfarer/renderers/A/null	'int'	'õ00000'	method
com/fs/starfarer/renderers/A/null	'ô00000'	'null'	method
com/fs/starfarer/renderers/B	o00000	'super'	method
com/fs/starfarer/renderers/damage/DebrisParticleSystem$o	'class'	'Õ00000'	field
com/fs/starfarer/renderers/damage/DebrisParticleSystem$o	'new'	'Ò00000'	field
com/fs/starfarer/renderers/damage/DebrisParticleSystem$o	'Ö00000'	'return'	field
com/fs/starfarer/renderers/damage/I	'Ó00000'	Object	method
com/fs/starfarer/renderers/damage/I	'super'	o00000	method
com/fs/starfarer/renderers/damage/OOoO	'class'	'Õ00000'	method
com/fs/starfarer/renderers/damage/OooO	'super'	o00000	method
com/fs/starfarer/renderers/damage/OOoO	o00000	'super'	method
com/fs/starfarer/renderers/damage/String	'int'	'õ00000'	method
com/fs/starfarer/renderers/damage/String	'ö00000'	'if'	method
com/fs/starfarer/renderers/damage/String	'Ø00000'	'void'	method
com/fs/starfarer/renderers/damage/String	o00000	'super'	method
com/fs/starfarer/renderers/H	'super'	o00000	method
com/fs/starfarer/renderers/O	'Ó00000'	Object	method
com/fs/starfarer/renderers/O00O	'Ø00000'	'void'	method
com/fs/starfarer/renderers/O00O	'return'	'Ö00000'	method
com/fs/starfarer/renderers/O00O	o00000	'super'	method
com/fs/starfarer/renderers/Q	'Ò00000'	'new'	method
com/fs/starfarer/renderers/Q	'super'	o00000	method
com/fs/starfarer/settings/A	'class'	'Õ00000'	method
com/fs/starfarer/settings/A	'new'	'Ò00000'	method
com/fs/starfarer/settings/StarfarerSettings	'class.class'	'øÖ0000'	method
com/fs/starfarer/settings/StarfarerSettings	'class'	'Õ00000'	method
com/fs/starfarer/settings/StarfarerSettings	'float.new'	'øÒ0000'	field
com/fs/starfarer/settings/StarfarerSettings	'float.super'	'Õo0000'	method
com/fs/starfarer/settings/StarfarerSettings	'new.String'	'ÒÕ0000'	method
com/fs/starfarer/settings/StarfarerSettings	'new'	'Ò00000'	method
com/fs/starfarer/settings/StarfarerSettings	'ö00000'	'if'	method
com/fs/starfarer/settings/StarfarerSettings	'oÓ0000'	'do.new'	method
com/fs/starfarer/settings/StarfarerSettings	'oÖ0000'	'do.String'	method
com/fs/starfarer/settings/StarfarerSettings	'öÒ0000'	'if.new'	method
com/fs/starfarer/settings/StarfarerSettings	'öÔ0000'	'private.Object'	method
com/fs/starfarer/settings/StarfarerSettings	'ÔÖ0000'	'private.String'	method
com/fs/starfarer/settings/StarfarerSettings	'ÖÒ0000'	'return.new'	field
com/fs/starfarer/settings/StarfarerSettings	'ÔÒ0000'	'String.new'	method
com/fs/starfarer/settings/StarfarerSettings	'oÒ0000'	'super.new'	method
com/fs/starfarer/settings/StarfarerSettings	'oØ0000'	'void.class'	method
com/fs/starfarer/settings/StarfarerSettings	'while.new'	'ÒÓ0000'	method
com/fs/starfarer/settings/StarfarerSettings	o00000	'super'	method
com/fs/starfarer/settings/StarfarerSettings	oo0000	'void.super'	method
com/fs/starfarer/title/Object/L$Oo	'Ô00000'	String	method
com/fs/starfarer/title/Object/Oo0O	'Õ00000'	'class'	method
com/fs/starfarer/title/Object/Oo0O	'Ò00000'	'new'	method
com/fs/starfarer/title/Object/Oo0O	'ô00000'	'null'	method
com/fs/starfarer/title/Object/Oo0O	'return'	'Ö00000'	method
com/fs/starfarer/title/OoOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO/OoOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO$oo	'Òõ0000'	'while.return'	field
com/fs/starfarer/ui/W	'new'	'Ò00000'	method
com/fs/starfarer/ui/W	o00000	'super'	method
com/fs/starfarer/util/A/new	'super'	o00000	method
com/fs/starfarer/util/B	'super'	o00000	method
com/fs/starfarer/util/Tesselator	'return'	'Ö00000'	method
com/fs/starfarer/util/Tesselator	o00000	'super'	method
com/fs/starfarer/util/Tesselator$Oo	'Ø00000'	'void'	field
com/fs/starfarer/util/Tesselator$Oo	'Ô00000'	String	field
com/fs/starfarer/util/Tesselator$Oo	'return'	'Ö00000'	field
com/fs/starfarer/util/Tesselator$Oo	o00000	'super'	field
com/fs/starfarer/util/Tesselator$Oo	Object	'Ó00000'	field
com/fs/starfarer/util/Tesselator$oo	String	'Ô00000'	field
com/fs/util/C	'class'	'Õ00000'	method
com/fs/util/C	'new'	'Ò00000'	method
com/fs/util/C	'Ó00000'	Object	field
com/fs/util/C	'Ô00000'	String	method
com/fs/util/C	'super'	o00000	field
com/fs/util/C	o00000	'super'	method
com/fs/util/C	String	'Ô00000'	field
sound/C	'do'	oO0000	field
sound/C	'if'	'ö00000'	field
sound/C	'õ00000'	'int'	field
sound/C	'Ö00000'	'return'	field
sound/C	'Ó00000'	Object	field
sound/C	'õO0000'	'Object.super'	field
sound/C	'ÓO0000'	'public'	field
sound/C	'ÖO0000'	'this.super'	field
sound/C	'private'	'ÔO0000'	field
sound/C	'super.super'	'ØO0000'	field
sound/C	'super'	o00000	field
sound/C	'void'	'Ø00000'	field
sound/C	OO0000	'for'	field
sound/C	String	'Ô00000'	field
sound/C$o	'super'	o00000	field
sound/int	'super'	o00000	method
sound/o0OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO	'Ò00000'	'new'	field
sound/o0OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO	'super'	o00000	field
sound/o0OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO	'super'	o00000	method
sound/SoundStore	SoundStore_isOpenALInitialized2	return	field
sound/SoundStore	SoundStore_trackMap	for	field
com/fs/starfarer/title/OoOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO/OoOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO	'Ó00000'	Object	method
